date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:48:22	1373300/1373300	---MC-	200	added ('OK')	image/png	etag:%226f09b4cbea1e93d2d45cda679c454ea9%22	https://framerusercontent.com/images/Bq5DCuaCuQsQLnYlmEcKzqwRAvQ.png	C:/Users/merca/Downloads/HTTRACK/capstoneers/framerusercontent.com/images/Bq5DCuaCuQsQLnYlmEcKzqwRAvQ.png	(from https://important-today-120931.framer.app/)
14:48:24	876061/876061	---MC-	200	added ('OK')	image/png	etag:%22ab1b40531c2636c50b3158521aa72675%22	https://framerusercontent.com/images/Ug6ij8awQ9INYfN6FvmoLj0lCo.png	C:/Users/merca/Downloads/HTTRACK/capstoneers/framerusercontent.com/images/Ug6ij8awQ9INYfN6FvmoLj0lCo.png	(from https://important-today-120931.framer.app/)
14:48:31	133030/133030	---MC-	200	added ('OK')	image/png	etag:%228df01c61b82a1f6910cd6416730daae9%22	https://framerusercontent.com/images/Ig2bIXtiii0KYrClgCTbLcItF8U.jpg	C:/Users/merca/Downloads/HTTRACK/capstoneers/framerusercontent.com/images/Ig2bIXtiii0KYrClgCTbLcItF8U.png	(from https://important-today-120931.framer.app/)
14:48:32	2173587/2173587	---MC-	200	added ('OK')	image/png	etag:%22ca462eaf7fd567b5e5b8814c20140eac%22	https://framerusercontent.com/images/dalsTb92iy1rJFT6MtqzI6jWx4.png	C:/Users/merca/Downloads/HTTRACK/capstoneers/framerusercontent.com/images/dalsTb92iy1rJFT6MtqzI6jWx4.png	(from https://important-today-120931.framer.app/)
14:48:32	118853/118853	---MC-	200	added ('OK')	image/png	etag:%22bd62a074bef9814c113a77a943df54f2%22	https://framerusercontent.com/images/tE8rwwKQQOPs3uvGxPwy8605mwg.jpg	C:/Users/merca/Downloads/HTTRACK/capstoneers/framerusercontent.com/images/tE8rwwKQQOPs3uvGxPwy8605mwg.png	(from https://important-today-120931.framer.app/)
14:48:33	4947/4947	---MC-	200	added ('OK')	image/png	etag:%2207979a00caec4e02e1365a5fc19158ac%22	https://framerusercontent.com/images/OoO5byX6IEYZjRAbKgxK5Oa9vQ.png	C:/Users/merca/Downloads/HTTRACK/capstoneers/framerusercontent.com/images/OoO5byX6IEYZjRAbKgxK5Oa9vQ.png	(from https://important-today-120931.framer.app/)
14:48:33	2166/2166	---MC-	200	added ('OK')	image/png	etag:%2201d9f61ac0b90ce8654408f670e92b83%22	https://framerusercontent.com/images/nWqK7rsUXgSZgeCEMDwgISOI8.png	C:/Users/merca/Downloads/HTTRACK/capstoneers/framerusercontent.com/images/nWqK7rsUXgSZgeCEMDwgISOI8.png	(from https://important-today-120931.framer.app/)
14:48:34	87113/87113	---MC-	200	added ('OK')	image/png	etag:%22d63fcd0e6da6a3fb295471c68491fbb7%22	https://framerusercontent.com/images/xExP8izGyFbiFhTILE5e5z9prjY.png	C:/Users/merca/Downloads/HTTRACK/capstoneers/framerusercontent.com/images/xExP8izGyFbiFhTILE5e5z9prjY.png	(from https://important-today-120931.framer.app/)
14:48:35	63626/63626	---MC-	200	added ('OK')	image/png	etag:%228874050b919b89b85b7e1ba2902ac63d%22	https://framerusercontent.com/images/Yi5LK96CGgzexG5rJPmf6q8YVQo.png	C:/Users/merca/Downloads/HTTRACK/capstoneers/framerusercontent.com/images/Yi5LK96CGgzexG5rJPmf6q8YVQo.png	(from https://important-today-120931.framer.app/)
14:48:36	59312/59312	---MC-	200	added ('OK')	image/png	etag:%2289efd1e6a3cef97801b58026c64ec1a3%22	https://framerusercontent.com/images/CRB2JLAiqxkqmq3NhuF0E9B1H0o.png	C:/Users/merca/Downloads/HTTRACK/capstoneers/framerusercontent.com/images/CRB2JLAiqxkqmq3NhuF0E9B1H0o.png	(from https://important-today-120931.framer.app/)
14:48:39	206216/206216	---MC-	200	added ('OK')	image/png	etag:%22edc14abcdfd749c65a25f41ae196810c%22	https://framerusercontent.com/images/agP14nZggA8yfkZwmMxDp9jvlqc.png	C:/Users/merca/Downloads/HTTRACK/capstoneers/framerusercontent.com/images/agP14nZggA8yfkZwmMxDp9jvlqc.png	(from https://important-today-120931.framer.app/)
14:48:40	70215/70215	---MC-	200	added ('OK')	image/png	etag:%2286f83abc20af9d85ce99ef24123fe903%22	https://framerusercontent.com/images/vak2mJKaTKWEWKocDzbZnPRw5X8.png	C:/Users/merca/Downloads/HTTRACK/capstoneers/framerusercontent.com/images/vak2mJKaTKWEWKocDzbZnPRw5X8.png	(from https://important-today-120931.framer.app/)
14:48:41	82966/82966	---MC-	200	added ('OK')	image/png	etag:%2264a8eed7c1ad426154fde80df167fafb%22	https://framerusercontent.com/images/qHuSMgLWlr3hSYoyUvojwBaQTA.png	C:/Users/merca/Downloads/HTTRACK/capstoneers/framerusercontent.com/images/qHuSMgLWlr3hSYoyUvojwBaQTA.png	(from https://important-today-120931.framer.app/)
14:48:41	4268/4268	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Jun%202024%2006:48:41%20GMT	https://important-today-120931.framer.app/&apos;data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20xmlns%3Axlink%3D%22http%3A%2F%2Fwww.w3.org%2F1999%2Fxlink%22%20viewBox%3D%220%200%20141%20149%22%3E%3Cpath%20d%3D%22M%2026.981%2061.83%20L%2026.981%2074.677%20M%2044.538%2050.696%20L%2053.103%2050.696%20M%2026.124%2033.995%20C%2027.044%2033.88%2026.553%2028.914%2026.553%2028%20M%203%2049.412%20L%2015.847%2049.412%20M%2018.416%2039.562%20C%2017.65%2039.562%2015.799%2037.754%2015.419%2036.992%20M%2039.828%2039.562%20C%2042.301%2039.562%2042.631%2037.946%2044.538%2036.992%20M%2039.828%2059.69%20C%2039.954%2060.701%2043.944%2063.889%2044.966%2064.4%20M%2015.418%2061.402%20C%2012.318%2061.402%2011.383%2064.062%208.995%2065.256%22%20fill%3D%22transparent%22%20stroke-width%3D%225%22%20stroke%3D%22rgb(153%2C%20153%2C%20153	C:/Users/merca/Downloads/HTTRACK/capstoneers/important-today-120931.framer.app/&apos;data_image/svg+xml;utf8,_svg%20xmlns=_http_/www.w3.org/2000/svg_%20xmlns_xlink=_http_/www.w3.org/1999/xlink_%20viewBox=_0%200%20141%20149___path%20d=_M%2026.981%2061.83	(from https://important-today-120931.framer.app/)
14:48:44	566142/566142	---MC-	200	added ('OK')	image/png	etag:%22f316b77146d740dd9f965964849196f7%22	https://framerusercontent.com/images/yE64SCUN9BhIqzzt3iQS8RDoAgk.png	C:/Users/merca/Downloads/HTTRACK/capstoneers/framerusercontent.com/images/yE64SCUN9BhIqzzt3iQS8RDoAgk.png	(from https://important-today-120931.framer.app/)
14:48:44	4268/4268	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Jun%202024%2006:48:43%20GMT	https://important-today-120931.framer.app/&apos;data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20xmlns%3Axlink%3D%22http%3A%2F%2Fwww.w3.org%2F1999%2Fxlink%22%20viewBox%3D%220%200%2061%2063%22%3E%3Cpath%20d%3D%22M%2024.87%202.812%20C%2023.965%203.038%2024.524%207.678%2024.524%208.23%20L%2024.524%2060.22%22%20fill%3D%22transparent%22%20stroke-width%3D%225%22%20stroke%3D%22rgb(153%2C%20153%2C%20153	C:/Users/merca/Downloads/HTTRACK/capstoneers/important-today-120931.framer.app/&apos;data_image/svg+xml;utf8,_svg%20xmlns=_http_/www.w3.org/2000/svg_%20xmlns_xlink=_http_/www.w3.org/1999/xlink_%20viewBox=_0%200%2061%2063___path%20d=_M%2024.87%202.812%20C%202	(from https://important-today-120931.framer.app/)
14:48:50	827709/827709	---MC-	200	added ('OK')	image/png	etag:%229a84c672022bca4f1f177d831253bc78%22	https://framerusercontent.com/images/wzYWChyr8pTsyxZO5BSAqhmuE.png	C:/Users/merca/Downloads/HTTRACK/capstoneers/framerusercontent.com/images/wzYWChyr8pTsyxZO5BSAqhmuE.png	(from https://important-today-120931.framer.app/)
14:48:50	168700/168700	---MC-	200	added ('OK')	image/png	etag:%228f697dd9464a9b3b725cc68c04c8883c%22	https://framerusercontent.com/images/1nI6bjMlFaDjwsW8T2ZtytnKcE.png	C:/Users/merca/Downloads/HTTRACK/capstoneers/framerusercontent.com/images/1nI6bjMlFaDjwsW8T2ZtytnKcE.png	(from https://important-today-120931.framer.app/)
14:48:52	247331/247331	---MC-	200	added ('OK')	image/png	etag:%22fc6d4c38c3f8ca3925951cd9e453eecd%22	https://framerusercontent.com/images/sQvbdWvvVn2pi6ORAepALmoMlA.png	C:/Users/merca/Downloads/HTTRACK/capstoneers/framerusercontent.com/images/sQvbdWvvVn2pi6ORAepALmoMlA.png	(from https://important-today-120931.framer.app/)
14:48:53	85026/85026	---MC-	200	added ('OK')	image/png	etag:%223d2219222fdbf3cad080e29ff74bbd9e%22	https://framerusercontent.com/images/BqN03YbCsLnNcSd4yYkztBM25o.png	C:/Users/merca/Downloads/HTTRACK/capstoneers/framerusercontent.com/images/BqN03YbCsLnNcSd4yYkztBM25o.png	(from https://important-today-120931.framer.app/)
14:48:54	234869/234869	---MC-	200	added ('OK')	image/png	etag:%228ddb98c66e92f9e611aaf9245a50768e%22	https://framerusercontent.com/images/uIMOxt8FX9QrVz09atg1g4Jpk.png	C:/Users/merca/Downloads/HTTRACK/capstoneers/framerusercontent.com/images/uIMOxt8FX9QrVz09atg1g4Jpk.png	(from https://important-today-120931.framer.app/)
14:48:54	3623/3623	---MC-	200	added ('OK')	image/png	etag:%22b8d8f73acf5b2df7aa69f2343588298a%22	https://framerusercontent.com/images/ZOsbYH4oc3Y6405LEdhggQR2EQ.png	C:/Users/merca/Downloads/HTTRACK/capstoneers/framerusercontent.com/images/ZOsbYH4oc3Y6405LEdhggQR2EQ.png	(from https://important-today-120931.framer.app/)
14:48:55	2537/2537	---MC-	200	added ('OK')	image/png	etag:%22699410f7debbf4d59a67c8a523051e28%22	https://framerusercontent.com/images/9ULw8xriQYyyK8U8ztGe7Upgc.png	C:/Users/merca/Downloads/HTTRACK/capstoneers/framerusercontent.com/images/9ULw8xriQYyyK8U8ztGe7Upgc.png	(from https://important-today-120931.framer.app/)
14:48:55	4268/4268	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Jun%202024%2006:48:55%20GMT	https://important-today-120931.framer.app/&apos;data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20xmlns%3Axlink%3D%22http%3A%2F%2Fwww.w3.org%2F1999%2Fxlink%22%20viewBox%3D%220%200%20123%20125%22%3E%3Cpath%20d%3D%22M%201.641%2028.721%20C%203.787%2033.862%208.19%2045.62%208.642%2051.53%20M%2057.385%201.633%20C%2052.489%2016.014%2041.767%2046.658%2038.045%2054.184%20M%2068.885%2067.993%20C%2077.79%2058.186%2097.355%2037.695%20104.376%2034.191%20M%2084.245%2091.68%20C%2091.494%2089.739%20109%2085.489%20121.035%2084.022%20M%2082.795%20115.476%20C%2086.373%20115.942%2095.119%20118.098%20101.475%20123.005%22%20fill%3D%22transparent%22%20stroke-width%3D%223.06%22%20stroke%3D%22%23999999%22%20stroke-linecap%3D%22round%22%20stroke-miterlimit%3D%2210%22%3E%3C%2Fpath%3E%3C%2Fsvg%3E&apos;	C:/Users/merca/Downloads/HTTRACK/capstoneers/important-today-120931.framer.app/&apos;data_image/svg+xml;utf8,_svg%20xmlns=_http_/www.w3.org/2000/svg_%20xmlns_xlink=_http_/www.w3.org/1999/xlink_%20viewBox=_0%200%20123%20125___pa/svg_&apos;.1f.delaye	(from https://important-today-120931.framer.app/)
14:48:55	4268/4268	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Jun%202024%2006:48:55%20GMT	https://important-today-120931.framer.app/&apos;data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20xmlns%3Axlink%3D%22http%3A%2F%2Fwww.w3.org%2F1999%2Fxlink%22%20viewBox%3D%220%200%20172%20105%22%3E%3Cpath%20d%3D%22M%2049.773%2052.5%20C%2049.773%2071.425%2061.846%2088.329%2080.82%2099.731%20C%2082.152%20100.54%2084.031%20101%2086%20101%20C%2087.969%20101%2089.848%20100.54%2091.18%2099.731%20C%20110.154%2088.329%20122.227%2071.425%20122.227%2052.5%20C%20122.227%2033.575%20110.154%2016.671%2091.18%205.269%20C%2089.848%204.46%2087.969%204%2086%204%20C%2084.031%204%2082.152%204.46%2080.82%205.269%20C%2061.846%2016.671%2049.773%2033.575%2049.773%2052.5%20Z%20M%204%2036.334%20L%20168%2036.334%20M%204%2068.666%20L%20168%2068.666%22%20fill%3D%22transparent%22%20stroke-width%3D%227%22%20stroke%3D%22rgb(0%2C0%2C0	C:/Users/merca/Downloads/HTTRACK/capstoneers/important-today-120931.framer.app/&apos;data_image/svg+xml;utf8,_svg%20xmlns=_http_/www.w3.org/2000/svg_%20xmlns_xlink=_http_/www.w3.org/1999/xlink_%20viewBox=_0%200%20172%20105___path%20d=_M%2049.773%2052.5%20C	(from https://important-today-120931.framer.app/)
14:48:55	6069/6069	---MC-	200	added ('OK')	image/png	etag:%229c411078927fbbc92ff96f7f996e5d4f%22	https://framerusercontent.com/images/dViyFEu58fWA7XggXYUvBu67uLI.png	C:/Users/merca/Downloads/HTTRACK/capstoneers/framerusercontent.com/images/dViyFEu58fWA7XggXYUvBu67uLI.png	(from https://important-today-120931.framer.app/)
14:48:56	5252/5252	---MC-	200	added ('OK')	image/png	etag:%22751a4f542485fbf2d7b1d2512840e0ec%22	https://framerusercontent.com/images/zRknGMPKNhhp4OqXJBZdTTFHw84.png	C:/Users/merca/Downloads/HTTRACK/capstoneers/framerusercontent.com/images/zRknGMPKNhhp4OqXJBZdTTFHw84.png	(from https://important-today-120931.framer.app/)
14:48:56	11162/11162	---MC-	200	added ('OK')	image/png	etag:%22be0f70d917195a9a4f9ef33d8fcf0c99%22	https://framerusercontent.com/images/nYcSSoeGtaNhomOBnf3ATYD5jxo.png	C:/Users/merca/Downloads/HTTRACK/capstoneers/framerusercontent.com/images/nYcSSoeGtaNhomOBnf3ATYD5jxo.png	(from https://important-today-120931.framer.app/)
14:48:57	7524/7524	---MC-	200	added ('OK')	image/png	etag:%22bf855de1a68972b1fed9edb285a0388c%22	https://framerusercontent.com/images/Zo72ly7lLbaT7fFOOYlkLWjQpCU.png	C:/Users/merca/Downloads/HTTRACK/capstoneers/framerusercontent.com/images/Zo72ly7lLbaT7fFOOYlkLWjQpCU.png	(from https://important-today-120931.framer.app/)
14:48:57	6784/6784	---MC-	200	added ('OK')	image/png	etag:%22dd9f9c6f7ea67c02239ddd1912375ced%22	https://framerusercontent.com/images/EChF2GbsvwHvaKfCUpblc8rRXLs.png	C:/Users/merca/Downloads/HTTRACK/capstoneers/framerusercontent.com/images/EChF2GbsvwHvaKfCUpblc8rRXLs.png	(from https://important-today-120931.framer.app/)
